0.618424,1.4575,5.60E-06
0.62049,1.45744,5.87E-06
0.62257,1.45737,6.16E-06
0.624664,1.45731,6.45E-06
0.626772,1.45725,6.76E-06
0.628894,1.45718,7.07E-06
0.631031,1.45712,7.39E-06
0.633182,1.45705,7.72E-06
0.635348,1.45699,8.06E-06
0.637529,1.45692,8.41E-06
0.639724,1.45686,8.76E-06
0.641935,1.4568,9.13E-06
0.644162,1.45673,9.51E-06
0.646404,1.45667,9.90E-06
0.648661,1.4566,1.03E-05
0.650935,1.45654,1.07E-05
0.653224,1.45647,1.11E-05
0.655529,1.45641,1.15E-05
0.657851,1.45634,1.20E-05
0.66019,1.45628,1.24E-05
0.662545,1.45621,1.29E-05
0.664916,1.45615,1.34E-05
0.667305,1.45608,1.39E-05
0.669712,1.45602,1.44E-05
0.672135,1.45595,1.49E-05
0.674576,1.45589,1.54E-05
0.677035,1.45582,1.59E-05
0.679512,1.45576,1.65E-05
0.682007,1.45569,1.70E-05
0.684521,1.45563,1.76E-05
0.687053,1.45556,1.82E-05
0.689604,1.45549,1.88E-05
0.692174,1.45543,1.94E-05
0.694763,1.45536,2.00E-05
0.697372,1.45529,2.07E-05
0.7,1.45523,2.13E-05
