Wavelength (μm),Power (W)
0.6999999999999998,0.012020916899653023
0.6982485404503752,0.0122132163634721
0.6965058236272876,0.01240721057524883
0.6947717842323651,0.012602792270157268
0.693046357615894,0.012799864101667916
0.691329479768786,0.012998352549787687
0.6896210873146621,0.013198217728291713
0.6879211175020541,0.013399457367781066
0.6862295081967212,0.013602104237864829
0.68454619787408,0.013806217393671001
0.6828711256117453,0.014011868697522464
0.6812042310821805,0.014219126891711368
0.6795454545454543,0.014428041939003936
0.6778947368421052,0.01463863232440217
0.6762520193861066,0.014850877524957302
0.674617244157937,0.015064716983942832
0.6729903536977491,0.015280055818166924
0.6713712910986367,0.01549677633125317
0.6697599999999999,0.015714753400128918
0.6681564245810054,0.015933871120886078
0.66656050955414,0.016154037863385925
0.664972200158856,0.01637519713596659
0.663391442155309,0.01659733236224589
0.6618181818181817,0.01682046470478773
0.6602523659305992,0.017044644259315376
0.6586939417781273,0.017269936085425607
0.657142857142857,0.01749640343792454
0.6555990602975724,0.017724091061005795
0.6540624999999999,0.017953011416708374
0.6525331254871394,0.018183136234653653
0.6510108864696733,0.018414394871609462
0.6494957331264545,0.018646679809117547
0.6479876160990712,0.018879858392711352
0.6464864864864864,0.019113788837819088
0.6449922958397534,0.01934833778153921
0.6435049961568023,0.01958339637666537
0.6420245398773006,0.01981889215621698
0.6405508798775822,0.02005479460659349
0.6390839694656488,0.020291113456187955
0.6376237623762375,0.02052788993219143
0.6361702127659573,0.020765182448073315
0.6347232752084911,0.021003049149663548
0.6332829046898638,0.02124153030141421
0.6318490566037736,0.02148063353844153
0.6304216867469878,0.021720324534425538
0.6290007513148008,0.021960524718798065
0.6275862068965516,0.02220111647442644
0.6261780104712041,0.022441954964306152
0.6247761194029849,0.022682884592891268
0.6233804914370811,0.02292375730153401
0.6219910846953937,0.023164449568890907
0.6206078576723497,0.023404875194433527
0.6192307692307691,0.023644991653636586
0.6178597785977858,0.02388479890726209
0.6164948453608247,0.024124330837914067
0.6151359294636296,0.02436364075403157
0.613782991202346,0.02460278342656779
0.6124359912216532,0.02484179672956332
0.6110948905109488,0.025080686036830575
0.6097596504005826,0.025319414066691272
0.6084302325581394,0.02555789794215551
0.6071065989847715,0.025796014002211952
0.6057887120115774,0.026033609571223006
0.6044765342960288,0.02627051969610857
0.6031700288184437,0.026506586000962923
0.6018691588785047,0.026741674435310555
0.600573888091822,0.026975688870878683
0.5992841803865425,0.027208578204373963
0.598,0.02744033573040821
0.5967213114754097,0.027670990871798386
0.5954480796586059,0.02790059466614709
0.594180269694819,0.02812920148346229
0.5929178470254957,0.028356850103537667
0.591660777385159,0.028583547400503444
0.5904090267983074,0.028809257443409148
0.5891625615763546,0.029033897899939452
0.5879213483146067,0.029257344381980348
0.5866853538892781,0.029479442010905528
0.5854545454545453,0.029700022240099308
0.584228890439637,0.02991892206590941
0.583008356545961,0.03013600234237305
0.5817929117442668,0.030351162061941234
0.5805825242718446,0.030564346150151942
0.5793771626297577,0.030775545430162272
0.5781767955801105,0.030984788753591005
0.5769813921433494,0.031192128637648902
0.5757909215955983,0.031397622864508555
0.574605353466026,0.031601315194875204
0.5734246575342465,0.03180321850434309
0.5722488038277511,0.03200330323999699
0.5710777626193724,0.03220149318606819
0.5699115044247787,0.03239766927655884
0.56875,0.0325916808137981
0.567593220338983,0.032783362181446764
0.5664411366711772,0.03297255219696815
0.5652937204591492,0.03315911279351942
0.5641509433962264,0.033342943834137044
0.5630127774041694,0.03352399152188522
0.5618791946308724,0.03370224896616121
0.560750167448091,0.033877748809101646
0.5596256684491978,0.03405054917689266
0.5585056704469646,0.034220715365041135
0.5573901464713714,0.03438830039822266
0.5562790697674418,0.034553327798144774
0.5551724137931034,0.03471577951452934
0.5540701522170748,0.03487559108905118
0.5529722589167767,0.035032654882183524
0.5518787079762689,0.03518683081112252
0.5507894736842105,0.03533796276022903
0.549704530531845,0.035485897854327264
0.5486238532110091,0.035630505296438894
0.5475474166121648,0.035771691548316484
0.5464751958224543,0.035909409261005505
0.5454071661237785,0.03604365843563047
0.5443433029908973,0.036174479626717444
0.5432835820895522,0.03630194036366105
0.5422279792746113,0.03642611712604473
0.5411764705882353,0.03654707596710443
0.5401290322580644,0.03666485510694883
0.5390856406954282,0.03677945247514174
0.5380462724935732,0.036890820329917126
0.537010904425914,0.03699886786612719
0.5359795134443022,0.03710347135443292
0.5349520766773163,0.03720449006522052
0.5339285714285714,0.03730178524365604
0.5329089751750477,0.037395238884971496
0.5318932655654384,0.03748476909993531
0.5308814204185162,0.03757033945104451
0.5298734177215189,0.037651960677886606
0.5288692356285534,0.03772968453656052
0.5278688524590164,0.037803590828695895
0.5268722466960352,0.03787376985844458
0.5258793969849246,0.03794030333260587
0.5248902821316614,0.03800324697727321
0.5239048811013767,0.03806261784151136
0.5229231730168644,0.038118388447668274
0.5219451371571072,0.03817048876982819
0.5209707529558182,0.0382188156790692
0.5199999999999999,0.038263248217548076
0.5190328580285183,0.03830366607108957
0.5180693069306931,0.038339968071394746
0.5171093267449042,0.038372087564521845
0.5161528976572133,0.038400002029408825
0.5152,0.03842373532344663
0.5142506142506142,0.03844335219902652
0.5133047210300429,0.03845894605888546
0.5123623011015911,0.038470622070546204
0.5114233353695784,0.03847847854571881
0.5104878048780487,0.038482589775445296
0.5095556908094948,0.038482993249517615
0.5086269744835965,0.03847968342621944
0.5077016373559733,0.038472613088865015
0.5067796610169492,0.038461702023217165
0.5058610271903323,0.03844685149900448
0.5049457177322074,0.03842796205303457
0.5040337146297411,0.038404951518350834
0.5031249999999999,0.03837777021622792
0.5022195560887822,0.038346410727908904
0.501317365269461,0.03831091060217933
0.500418410041841,0.03827134757118001
0.49952267303102615,0.03822782812958675
0.4986301369863014,0.038180471462455595
0.49774078478002376,0.03812939149164976
0.49685459940652815,0.03807468011727679
0.49597156398104264,0.038016394509395646
0.4950916617386162,0.03795455059692711
0.4942148760330578,0.03788912382913514
0.4933411903358868,0.03782005703570476
0.49247058823529416,0.037747273999171854
0.4916030534351144,0.03767069638516774
0.4907385697538101,0.037590261116216585
0.48987712112346404,0.037505935216727494
0.489018691588785,0.03741772560721832
0.4881632653061224,0.037325682204732015
0.48731082654249125,0.03722989384053015
0.48646135967460774,0.03713047773658784
0.48561484918793496,0.03702756437800337
0.4847712796757382,0.0369212803927973
0.4839306358381502,0.036811732373406736
0.4830929024812464,0.03669899439318323
0.48225806451612907,0.036583101320912
0.48142610695802185,0.03646404903111031
0.4805970149253731,0.03634180142212426
0.4797707736389685,0.03621630299164199
0.4789473684210526,0.036087494779072124
0.4781267846944603,0.03595533092519009
0.47730900798175596,0.03581979301436852
0.4764940239043824,0.035680899764729844
0.4756818181818182,0.03553871044447309
0.474872376630743,0.03539332147654842
0.47406568516421294,0.03524485686105808
0.4732617297908423,0.035093454095615595
0.4724604966139955,0.03493924802909272
0.4716619718309859,0.03478235541745719
0.4708661417322834,0.034622862807907134
0.4700729927007299,0.034460819787750445
