Wavelength (μm),LDOS Power (a.u.)
0.4217632241813602,1.1869340439915121
0.4211267605633802,1.188597132177617
0.42049221496735306,1.1904384654948639
0.41985957873620866,1.1923515302611558
0.41922884326489734,1.1940498365148244
0.4186,1.1957797150288971
0.41797304043934097,1.197711395052577
0.4173479561316052,1.199513505884714
0.41672473867595816,1.2011744583452713
0.41610337972166994,1.2030348195095812
0.4154838709677419,1.2049413727624894
0.4148662041625371,1.2066240032086317
0.41425037110341417,1.2083684593459378
0.4136363636363636,1.2103094830309764
0.41302417365564875,1.2120928213427191
0.4124137931034483,1.2137537968955936
0.4118052139695032,1.2156336380743624
0.4111984282907662,1.217531299256198
0.41059342815105443,1.2191989494906221
0.40999020568070516,1.2209600929907944
0.4093887530562347,1.2229087725635472
0.4087890625,1.2246720160626892
0.4081911262798634,1.2263353746552137
0.40759493670886077,1.228234933156398
0.4070004861448711,1.2301212045863192
0.4064077669902913,1.2317748317016197
0.4058167716917111,1.2335547554181778
0.4052274927395934,1.2355091300361374
0.4046399226679555,1.2372510881862355
0.40405405405405403,1.2389193924796236
0.40346987951807234,1.2408386608537547
0.40288739172281035,1.2427109381794588
0.4023065833733782,1.2443517848905272
0.4017274472168905,1.246152541075976
0.4011499760421658,1.2481103618083533
0.40057416267942586,1.2498300062959669
0.4,1.251506021935077
