3.809819999999999873e-01,3.793570614374999650e+00,1.103837409999999908e+00
3.819690000000000030e-01,3.838106616124000059e+00,1.048081390079999897e+00
3.829609999999999959e-01,3.874484651211000497e+00,9.910154639000000598e-01
3.839580000000000215e-01,3.903182974575000408e+00,9.339099713999999830e-01
3.849600000000000244e-01,3.924964549738999775e+00,8.777955926999999603e-01
3.859679999999999778e-01,3.940620922251000025e+00,8.234350129399999885e-01
3.869810000000000194e-01,3.950950991724000438e+00,7.713684191199999818e-01
3.879989999999999828e-01,3.956704104158999868e+00,7.219545217199999643e-01
3.890230000000000077e-01,3.958689552711000204e+00,6.753924158799999855e-01
3.900520000000000098e-01,3.957484639103999946e+00,6.317605803600000458e-01
3.910859999999999892e-01,3.953709401875000307e+00,5.910547413000000194e-01
3.921259999999999746e-01,3.947862578258999999e+00,5.531981833400000381e-01
3.931720000000000215e-01,3.940358543775000388e+00,5.180733990000000455e-01
3.942229999999999901e-01,3.931526058463999718e+00,4.855415468399999490e-01
3.952789999999999915e-01,3.921727955600000204e+00,4.554483360000000092e-01
3.963420000000000276e-01,3.911162337796000088e+00,4.276216214400000437e-01
3.974099999999999855e-01,3.900100525999999235e+00,4.019030351999999806e-01
3.984840000000000049e-01,3.888610774703999962e+00,3.781298998400000055e-01
3.995639999999999747e-01,3.876954743943990422e+00,3.561522440860000471e-01
4.006489999999999774e-01,3.865113568671000088e+00,3.358197673600000210e-01
4.017410000000000148e-01,3.853301567406389516e+00,3.170021296319999737e-01
4.028379999999999739e-01,3.841493871103999869e+00,2.995698628799999819e-01
4.039420000000000233e-01,3.829781252800000146e+00,2.834080703999999895e-01
4.050520000000000231e-01,3.818213013123359811e+00,2.684108460319999945e-01
4.061670000000000003e-01,3.806797637451590166e+00,2.544792892020000252e-01
4.072890000000000121e-01,3.795620235938839571e+00,2.415262908239999839e-01
4.084169999999999745e-01,3.784647537179959720e+00,2.294691704759999895e-01
4.095509999999999984e-01,3.773884454429749624e+00,2.182330668599999912e-01
4.106920000000000015e-01,3.763373883249749863e+00,2.077517346799999942e-01
4.118390000000000106e-01,3.753080295759989582e+00,1.979630015919999764e-01
4.129929999999999990e-01,3.743045229651360550e+00,1.888119400959999972e-01
4.141529999999999934e-01,3.733270858695840300e+00,1.802479459840000131e-01
4.153189999999999937e-01,3.723720351098709802e+00,1.722237593339999984e-01
4.164919999999999733e-01,3.714433832793750057e+00,1.646981755999999963e-01
4.176719999999999877e-01,3.705373905365509923e+00,1.576327374179999907e-01
4.188580000000000081e-01,3.696541596074310210e+00,1.509921008960000144e-01
4.200510000000000077e-01,3.687937708466310305e+00,1.447442331980000052e-01
4.212509999999999866e-01,3.679524466016789841e+00,1.388604281900000237e-01
4.224580000000000002e-01,3.671340802837240069e+00,1.333140536280000010e-01
4.236719999999999930e-01,3.663387033984000229e+00,1.280813153199999999e-01
4.248930000000000207e-01,3.655625125714709878e+00,1.231394596960000004e-01
4.261210000000000275e-01,3.648017119626040472e+00,1.184671159560000131e-01
4.273549999999999849e-01,3.640639606546709928e+00,1.140475908879999972e-01
4.285979999999999790e-01,3.633416307252639310e+00,1.098618154559999893e-01
4.298469999999999791e-01,3.626385433378559675e+00,1.058953268240000051e-01
4.311039999999999872e-01,3.619470850478999857e+00,1.021320570399999877e-01
4.323679999999999746e-01,3.612786743214840168e+00,9.856066277199999892e-02
4.336389999999999967e-01,3.606218940885990154e+00,9.516702886600000855e-02
4.349180000000000268e-01,3.599767494380159860e+00,9.194028582400000371e-02
4.362050000000000094e-01,3.593508262654559804e+00,8.887055407999999712e-02
4.374990000000000268e-01,3.587365275318709745e+00,8.594720608200000223e-02
4.388009999999999966e-01,3.581376349135640069e+00,8.316223629600000278e-02
4.401100000000000012e-01,3.575465709275040371e+00,8.050559052800000670e-02
4.414279999999999871e-01,3.569708945584390225e+00,7.797165957600001029e-02
4.427530000000000077e-01,3.564068136326040026e+00,7.555167325599999872e-02
4.440870000000000095e-01,3.558543173767749757e+00,7.323997773000000266e-02
4.454279999999999906e-01,3.553096254231989715e+00,7.102943781199999584e-02
4.467780000000000085e-01,3.547765015751000117e+00,6.891485304000000145e-02
4.481359999999999788e-01,3.542549332246559768e+00,6.689064760000000553e-02
4.495020000000000127e-01,3.537411445831040613e+00,6.495205286400000666e-02
4.508759999999999990e-01,3.532388888802839855e+00,6.309465416800000281e-02
4.522590000000000221e-01,3.527406393151589992e+00,6.131266288199999775e-02
