0.38,1.9565,0.295617
0.380982,1.9678,0.280475
0.381969,1.97696,0.265074
0.382961,1.98415,0.249733
0.383958,1.98954,0.234705
0.38496,1.99335,0.220181
0.385968,1.99579,0.206293
0.386981,1.99706,0.193126
0.387999,1.99734,0.180729
0.389023,1.99682,0.169117
0.390052,1.99563,0.158286
0.391086,1.99391,0.148215
0.392126,1.99177,0.138871
0.393172,1.9893,0.130215
0.394223,1.98657,0.122206
0.395279,1.98366,0.1148
0.396342,1.98061,0.107952
0.39741,1.97748,0.10162
0.398484,1.97428,0.095764
0.399564,1.97107,0.0903449
0.400649,1.96784,0.085327
0.401741,1.96464,0.0806769
0.402838,1.96146,0.076364
0.403942,1.95832,0.07236
0.405052,1.95523,0.0686392
0.406167,1.95219,0.0651779
0.407289,1.94922,0.0619546
0.408417,1.94631,0.0589498
0.409551,1.94346,0.0561455
0.410692,1.94068,0.0535255
0.411839,1.93796,0.0510751
0.412993,1.93531,0.0487808
0.414153,1.93273,0.0466304
0.415319,1.93021,0.0446127
0.416492,1.92776,0.0427175
0.417672,1.92537,0.0409357
0.418858,1.92304,0.0392587
0.420051,1.92077,0.0376787
0.421251,1.91855,0.0361889
0.422458,1.91639,0.0347826
0.423672,1.91429,0.033454
0.424893,1.91224,0.0321977
0.426121,1.91023,0.0310086
0.427355,1.90828,0.0298823
0.428598,1.90637,0.0288144
0.429847,1.90451,0.0278012
0.431104,1.90268,0.026839
0.432368,1.90091,0.0259246
0.433639,1.89917,0.0250549
0.434918,1.89746,0.0242272
0.436205,1.8958,0.0234388
0.437499,1.89417,0.0226873
0.438801,1.89258,0.0219706
0.44011,1.89101,0.0212864
0.441428,1.88948,0.0206331
0.442753,1.88798,0.0200086
0.444087,1.88651,0.0194115
0.445428,1.88506,0.0188401
0.446778,1.88364,0.018293
0.448136,1.88225,0.0177688
0.449502,1.88088,0.0172664
0.450876,1.87954,0.0167846
0.452259,1.87821,0.0163221
0.45365,1.87691,0.0158782
0.45505,1.87563,0.0154517
0.456459,1.87437,0.0150418
0.457876,1.87313,0.0146476
0.459302,1.8719,0.0142683
0.460737,1.8707,0.0139033
0.462181,1.86951,0.0135518
0.463635,1.86834,0.0132132
0.465097,1.86718,0.0128868
0.466569,1.86603,0.012572
0.46805,1.86491,0.0122684
0.46954,1.86379,0.0119754
0.47104,1.86269,0.0116925
0.472549,1.8616,0.0114193
0.474068,1.86052,0.0111553
0.475597,1.85945,0.0109001
0.477136,1.8584,0.0106533
0.478685,1.85735,0.0104146
0.480244,1.85631,0.0101836
0.481813,1.85529,0.00995994
0.483393,1.85427,0.0097434
0.484983,1.85326,0.00953363
0.486583,1.85226,0.00933036
0.488194,1.85126,0.00913333
0.489816,1.85028,0.00894227
0.491448,1.8493,0.00875695
0.493091,1.84832,0.00857714
0.494746,1.84735,0.00840262
0.496411,1.84639,0.00823319
0.498088,1.84544,0.00806865
0.499776,1.84449,0.00790882
0.501476,1.84354,0.0077535
0.503187,1.8426,0.00760255
0.50491,1.84166,0.00745578
0.506645,1.84073,0.00731306
0.508392,1.83979,0.00717422
0.51015,1.83887,0.00703914
0.511922,1.83794,0.00690766
0.513705,1.83702,0.00677968
0.515501,1.8361,0.00665506
0.517309,1.83518,0.00653368
0.51913,1.83427,0.00641544
0.520964,1.83336,0.00630022
0.522812,1.83244,0.00618793
0.524672,1.83153,0.00607846
0.526545,1.83062,0.00597172
0.528432,1.82971,0.00586762
0.530333,1.8288,0.00576608
0.532247,1.82789,0.005667
0.534175,1.82698,0.00557032
0.536117,1.82607,0.00547595
0.538073,1.82516,0.00538382
0.540044,1.82425,0.00529386
0.542029,1.82333,0.00520601
0.544029,1.82242,0.00512019
0.546043,1.8215,0.00503635
0.548073,1.82059,0.00495443
0.550118,1.81967,0.00487436
0.552177,1.81875,0.00479611
0.554253,1.81782,0.0047196
0.556344,1.81689,0.00464479
0.558451,1.81596,0.00457164
0.560574,1.81503,0.00450008
0.562713,1.8141,0.00443009
0.564869,1.81316,0.00436162
0.567041,1.81221,0.00429462
0.56923,1.81127,0.00422905
0.571436,1.81031,0.00416488
0.573659,1.80936,0.00410206
0.575899,1.8084,0.00404057
0.578157,1.80743,0.00398036
0.580433,1.80646,0.00392142
0.582727,1.80549,0.00386369
0.585039,1.80451,0.00380715
0.587369,1.80352,0.00375178
0.589718,1.80253,0.00369754
