Wavelength (μm),Power (W)
0.6999999999999998,0.0002436634456927294
0.6982485404503752,0.00024759453704314017
0.6965058236272876,0.0002515521972683831
0.6947717842323651,0.0002555458391963156
0.693046357615894,0.00025958373043894574
0.691329479768786,0.00026366358968142015
0.6896210873146621,0.00026777451352048945
0.6879211175020541,0.0002719083459015363
0.6862295081967212,0.00027606824903528184
0.68454619787408,0.0002802650592569798
0.6828711256117453,0.00028450517775015883
0.6812042310821805,0.0002887830643531313
0.6795454545454543,0.0002930866196855849
0.6778947368421052,0.00029740981753611655
0.6762520193861066,0.0003017589254229147
0.674617244157937,0.0003061454012465529
0.6729903536977491,0.00031057297809678185
0.6713712910986367,0.00031503293404733555
0.6697599999999999,0.0003195128611303062
0.6681564245810054,0.00032400960365262706
0.66656050955414,0.0003285323147489456
0.664972200158856,0.0003330921164649557
0.663391442155309,0.0003376894117364255
0.6618181818181817,0.00034231265706126954
0.6602523659305992,0.0003469501383814261
0.6586939417781273,0.00035160212550370656
0.657142857142857,0.0003562801453619601
0.6555990602975724,0.00036099394223088564
0.6540624999999999,0.0003657401417201479
0.6525331254871394,0.0003705050185695281
0.6510108864696733,0.0003752785901834784
0.6494957331264545,0.00038006485093323734
0.6479876160990712,0.0003848769144446706
0.6464864864864864,0.0003897221079518216
0.6449922958397534,0.0003945931110665472
0.6435049961568023,0.0003994749070549853
0.6420245398773006,0.0004043602270954569
0.6405508798775822,0.00040925678124148734
0.6390839694656488,0.00041417825290023934
0.6376237623762375,0.0004191286121884556
0.6361702127659573,0.00042409674730353107
0.6347232752084911,0.0004290674363679648
0.6332829046898638,0.00043403695864506107
0.6318490566037736,0.00043901639594552504
0.6304216867469878,0.0004440188271427137
0.6290007513148008,0.0004490441217936994
0.6275862068965516,0.00045407787423565847
0.6261780104712041,0.0004591058628947464
0.6247761194029849,0.00046412851471330704
0.6233804914370811,0.000469159606771842
0.6219910846953937,0.0004742103762047875
0.6206078576723497,0.0004792761339327118
0.6192307692307691,0.00048434001112332366
0.6178597785977858,0.0004893900165867609
0.6164948453608247,0.0004944310175256151
0.6151359294636296,0.0004994785111525062
0.613782991202346,0.000504540701728357
0.6124359912216532,0.0005096082389973851
0.6110948905109488,0.0005146629131339258
0.6097596504005826,0.000519696112826386
0.6084302325581394,0.00052471708063016
0.6071065989847715,0.0005297418241103234
0.6057887120115774,0.0005347744830297396
0.6044765342960288,0.0005398013414967135
0.6031700288184437,0.0005448041893479106
0.6018691588785047,0.0005497787563558701
0.600573888091822,0.0005547382150930634
0.5992841803865425,0.0005596977286632532
0.598,0.0005646566068632671
0.5967213114754097,0.000569597469586097
0.5954480796586059,0.0005745035646876442
0.594180269694819,0.0005793756349711451
0.5929178470254957,0.0005842299654657064
0.591660777385159,0.0005890794830247828
0.5904090267983074,0.0005939182567951342
0.5891625615763546,0.0005987263188455085
0.5879213483146067,0.0006034898294854629
0.5866853538892781,0.0006082148426871674
0.5854545454545453,0.0006129196068476357
0.584228890439637,0.0006176135014010639
0.583008356545961,0.0006222853598559984
0.5817929117442668,0.0006269140083532445
0.5805825242718446,0.0006314898378512025
0.5793771626297577,0.0006360240792332168
0.5781767955801105,0.0006405355359095577
0.5769813921433494,0.0006450289267983728
0.5757909215955983,0.0006494882967719698
0.574605353466026,0.0006538928501127077
0.5734246575342465,0.0006582382600560534
0.5722488038277511,0.000662540343584221
0.5710777626193724,0.0006668168920389238
0.5699115044247787,0.0006710671564829467
0.56875,0.0006752712704316526
0.567593220338983,0.0006794104741969601
0.5664411366711772,0.0006834863938617906
0.5652937204591492,0.0006875184015664485
0.5641509433962264,0.0006915216737210161
0.5630127774041694,0.000695489580814875
0.5618791946308724,0.0006993996030382134
0.560750167448091,0.0007032366069284051
0.5596256684491978,0.0007070083754439102
0.5585056704469646,0.000710736424344151
0.5573901464713714,0.0007144318132007894
0.5562790697674418,0.000718082075724886
0.5551724137931034,0.0007216635936213128
0.5540701522170748,0.0007251662408246569
0.5529722589167767,0.0007286036487895361
