Wavelength (μm),LDOS Power (a.u.)
0.5507894736842105,0.9083873379339257
0.549704530531845,0.9101288971700792
0.5486238532110091,0.9119468017306456
0.5475474166121648,0.9138164470243315
0.5464751958224543,0.9156577809410752
0.5454071661237785,0.9174216623849201
0.5443433029908973,0.9191424965917616
0.5432835820895522,0.9209007810628348
0.5422279792746113,0.9227363243387775
0.5411764705882353,0.9246056773022601
0.5401290322580644,0.9264292866283839
0.5390856406954282,0.9281772075687407
0.5380462724935732,0.9299010422067193
0.537010904425914,0.9316780481971088
0.5359795134443022,0.9335279436483025
0.5349520766773163,0.9353919823527853
0.5339285714285714,0.9371964955111636
0.5329089751750477,0.9389321831572559
0.5318932655654384,0.9406638260370002
0.5308814204185162,0.9424602881125396
0.5298734177215189,0.9443204316195787
0.5288692356285534,0.946174633550463
0.5278688524590164,0.947959956600647
0.5268722466960352,0.9496878266436545
0.5258793969849246,0.95143145398079
0.5248902821316614,0.9532468382343651
0.5239048811013767,0.955112580682712
0.5229231730168644,0.9569531824983745
0.5219451371571072,0.958720469036294
0.5209707529558182,0.9604453389850591
0.5199999999999999,0.9622042587745612
0.5190328580285183,0.9640368280116145
0.5180693069306931,0.96590327108417
0.5171093267449042,0.967727478223168
0.5161528976572133,0.9694790292760269
0.5152,0.9712058162933098
0.5142506142506142,0.9729822867672122
0.5133047210300429,0.9748292322893193
0.5123623011015911,0.9766915313209931
0.5114233353695784,0.9784976677264197
0.5104878048780487,0.9802367686380575
0.5095556908094948,0.981970188175518
0.5086269744835965,0.9837652996415823
0.5077016373559733,0.9856229312129241
0.5067796610169492,0.987476589039228
0.5058610271903323,0.9892641803873413
0.5049457177322074,0.9909948846195584
0.5040337146297411,0.9927391657587142
0.5031249999999999,0.9945527908918059
0.5022195560887822,0.99641677384771
0.501317365269461,0.9982579103030168
0.500418410041841,1.0000276975025562
0.49952267303102615,1.0017545696574688
0.4986301369863014,1.0035132019829558
0.49774078478002376,1.0053440162412266
0.49685459940652815,1.0072096425619492
0.49597156398104264,1.0090352257388808
0.4950916617386162,1.0107891088862022
0.4942148760330578,1.012516941084183
0.4933411903358868,1.0142924662077741
0.49247058823529416,1.016138036596421
0.4916030534351144,1.0180005152913287
0.4907385697538101,1.0198085426567935
0.48987712112346404,1.0215494590302936
0.489018691588785,1.023282975949503
0.4881632653061224,1.0250768344902748
0.48731082654249125,1.0269337715878162
0.48646135967460774,1.0287885228680804
0.48561484918793496,1.030578142860818
0.4847712796757382,1.0323098857416224
0.4839306358381502,1.0340534540944222
0.4830929024812464,1.0358658961704035
0.48225806451612907,1.0377300612245042
0.48142610695802185,1.0395729987929243
0.4805970149253731,1.0413445664562702
0.4797707736389685,1.0430715544374871
0.4789473684210526,1.044828912435547
0.4781267846944603,1.0466589765942373
0.47730900798175596,1.0485257327699786
0.4764940239043824,1.0503535190913895
0.4756818181818182,1.0521085824945073
0.474872376630743,1.0538355914299558
0.47406568516421294,1.0556096128557364
0.4732617297908423,1.0574551749939687
0.4724604966139955,1.0593196695934333
0.4716619718309859,1.0611299302306683
0.4708661417322834,1.0628711478406194
0.4700729927007299,1.0646030194721134
0.46928251121076225,1.0663955253843802
0.46849468382764414,1.0682534157563053
0.46770949720670385,1.0701108785514626
0.4669269380925823,1.0719023635109062
0.4661469933184855,1.0736333560573474
0.4653696498054475,1.0753746987324024
0.4645948945615982,1.0771863276156728
0.46382271468144043,1.0790525105896145
0.4630530973451327,1.0808985523618044
0.46228602981778016,1.0826712348265541
0.46152149944873205,1.0843963785465187
0.46075949367088603,1.0861512760468517
0.46,1.0879814204864273
0.4592430060340099,1.0898512284813102
0.45848849945235487,1.0916821235348853
0.45773646801530893,1.0934372292939833
0.4569868995633188,1.0951614004869412
0.45623978201634874,1.0969331449380975
0.45549510337323174,1.0987799597485042
0.4547528517110266,1.1006483698355982
0.45401301518438175,1.102461306667219
0.4532755820249053,1.104201270862195
0.4525405405405405,1.1059295543978425
0.45180787911494874,1.1077204184377485
0.45107758620689653,1.109580901685252
0.45034965034965035,1.111442840890329
0.4496240601503759,1.1132361263403976
0.4489008042895442,1.1149644777217018
0.44817987152034255,1.1167018543416534
0.4474612506680919,1.118512916194537
0.4467449306296692,1.1203830609395748
0.44603090037293547,1.1222337243612304
0.44531914893617025,1.1240069284662841
0.4446096654275093,1.1257281050396832
0.44390243902439025,1.1274791338904975
0.44319745897300156,1.129310166813288
0.4424947145877378,1.1311851777004365
0.4417941952506596,1.133020342342501
0.44109589041095887,1.134774373646089
0.4403997895844292,1.136493477255878
0.4397058823529411,1.138261990993913
0.43901415836392244,1.1401114257218252
0.43832460732984296,1.141985991023032
0.4376372190277052,1.14380230776728
0.4369519832985386,1.1455394119974232
0.4362688900468994,1.147261912859377
0.4355879292403746,1.149050742787587
0.43490909090909086,1.1509157082651027
0.43423236514522817,1.1527843147143912
0.4335577421025375,1.1545795611702812
0.43288521199586355,1.156303239835038
0.4322147651006711,1.1580346451576338
0.43154639175257736,1.1598453931609167
0.43088008234688624,1.1617218370685993
0.4302158273381295,1.163579111987907
0.42955361723961005,1.1653523901618332
0.4288934426229508,1.1670672395889456
0.42823529411764705,1.168812743024433
0.42757916241062305,1.1706456155553282
0.426925038245793,1.172528502084466
0.4262729124236252,1.174369565070884
0.4256227758007118,1.176121429767643
0.4249746192893401,1.1778329053186654
0.4243284338570705,1.1795970359637356
0.4236842105263158,1.181450752948975
0.42304194037392623,1.1833343311089386
0.42240161453077696,1.185155136003832
0.4217632241813602,1.1868876426980859
0.4211267605633802,1.1886017571036986
0.42049221496735306,1.1903880479326017
0.41985957873620866,1.19225983635866
0.41922884326489734,1.194137967965997
0.4186,1.1959356151319387
0.41797304043934097,1.1976522795636073
0.4173479561316052,1.199375248393717
0.41672473867595816,1.201185944296905
0.41610337972166994,1.2030716223908464
0.4154838709677419,1.2049381550046943
0.4148662041625371,1.206711154146677
0.41425037110341417,1.2084168200615728
0.4136363636363636,1.210154671052392
0.41302417365564875,1.2119904959616175
0.4124137931034483,1.2138846494777955
0.4118052139695032,1.2157338160824218
0.4111984282907662,1.2174822810546395
0.41059342815105443,1.2191828971350789
0.40999020568070516,1.2209410632743616
0.4093887530562347,1.2228010641363318
0.4087890625,1.2246973114217123
0.4081911262798634,1.2265241358293082
0.40759493670886077,1.2282498950795806
0.4070004861448711,1.2299522070862685
0.4064077669902913,1.231735125766646
0.4058167716917111,1.2336166083837252
0.4052274927395934,1.235507945830588
0.4046399226679555,1.2373086307282062
0.40405405405405403,1.2390152402514232
0.40346987951807234,1.240726409453708
0.40288739172281035,1.2425371515394161
0.4023065833733782,1.2444357195548181
0.4017274472168905,1.2463149339316244
0.4011499760421658,1.248087207485014
0.40057416267942586,1.2497798573101004
0.4,1.2515070212740518
