Wavelength (μm),Power (W)
0.6999999999999998,0.00590708084001422
0.6982485404503752,0.006001418212419288
0.6965058236272876,0.006096681257206116
0.6947717842323651,0.006192640205070432
0.693046357615894,0.006289188851714129
0.691329479768786,0.006386455743924632
0.6896210873146621,0.006484659492442565
0.6879211175020541,0.006583861838144788
0.6862295081967212,0.006683886079032348
0.68454619787408,0.006784492641663283
0.6828711256117453,0.006885625528583772
0.6812042310821805,0.006987463872826758
0.6795454545454543,0.007090220471912616
0.6778947368421052,0.0071939020502778655
0.6762520193861066,0.007298289267024074
0.674617244157937,0.007403159226157
0.6729903536977491,0.007508511655702819
0.6713712910986367,0.007614554733892034
0.6697599999999999,0.007721465138306414
0.6681564245810054,0.00782918121520976
0.66656050955414,0.007937453663197664
0.664972200158856,0.008046100325442602
0.663391442155309,0.008155189871355896
0.6618181818181817,0.00826495409716695
0.6602523659305992,0.008375521303098866
0.6586939417781273,0.008486758164759585
0.657142857142857,0.0085983926518468
0.6555990602975724,0.008710287772603053
0.6540624999999999,0.008822571600954423
0.6525331254871394,0.008935482115233848
0.6510108864696733,0.00904909255909795
0.6494957331264545,0.00916321311631382
0.6479876160990712,0.009277575814109984
0.6464864864864864,0.009392104004670814
0.6449922958397534,0.009506975306376068
0.6435049961568023,0.009622408809414935
0.6420245398773006,0.009738405438392278
0.6405508798775822,0.009854722529524266
0.6390839694656488,0.009971111957971818
0.6376237623762375,0.010087566037542534
0.6361702127659573,0.010204305201761577
0.6347232752084911,0.01032151893706725
0.6332829046898638,0.010439138239591512
0.6318490566037736,0.010556885428449818
0.6304216867469878,0.010674548825348582
0.6290007513148008,0.010792186641447989
0.6275862068965516,0.010910039548727553
0.6261780104712041,0.011028245262337064
0.6247761194029849,0.011146662941676107
0.6233804914370811,0.011264997964513976
0.6219910846953937,0.011383093757092299
0.6206078576723497,0.011501075993165733
0.6192307692307691,0.011619192394318252
0.6178597785977858,0.011737519542217117
0.6164948453608247,0.011855852665653456
0.6151359294636296,0.01197389820353885
0.613782991202346,0.012091562477340306
0.6124359912216532,0.012209025193796179
0.6110948905109488,0.012326517702915958
0.6097596504005826,0.012444044549558027
0.6084302325581394,0.012561349011565626
0.6071065989847715,0.012678160854875756
0.6057887120115774,0.012794459750339835
0.6044765342960288,0.01291046979957902
0.6031700288184437,0.013026389942608149
0.6018691588785047,0.013142150285418621
0.600573888091822,0.013257457459200048
0.5992841803865425,0.013372080986257844
0.598,0.01348607231833237
0.5967213114754097,0.01359967998701528
0.5954480796586059,0.013713051698333749
0.594180269694819,0.013826044478505863
0.5929178470254957,0.013938348212363377
0.591660777385159,0.014049790115296364
0.5904090267983074,0.014160491945666515
0.5891625615763546,0.01427070981207659
0.5879213483146067,0.014380528575428474
0.5866853538892781,0.014489740212815379
0.5854545454545453,0.01459803777622171
0.584228890439637,0.014705316334406192
0.583008356545961,0.014811756436851184
0.5817929117442668,0.014917599690037555
0.5805825242718446,0.01502285810457325
0.5793771626297577,0.01512727078311588
0.5781767955801105,0.01523055518479123
0.5769813921433494,0.015332682421894773
0.5757909215955983,0.01543387963814784
0.574605353466026,0.015534356455937183
0.5734246575342465,0.015634050116774885
0.5722488038277511,0.01573266416810533
0.5710777626193724,0.015829959275641355
0.5699115044247787,0.015925982780718478
0.56875,0.01602098939178322
0.567593220338983,0.016115138303173217
0.5664411366711772,0.01620829324320419
0.5652937204591492,0.016300141217835865
0.5641509433962264,0.016390502190267765
0.5630127774041694,0.016479495949554335
0.5618791946308724,0.016567386207593873
0.560750167448091,0.016654269876018646
0.5596256684491978,0.016739946433129052
0.5585056704469646,0.01682410820619467
0.5573901464713714,0.016906646446450138
0.5562790697674418,0.01698774323847804
0.5551724137931034,0.017067650171537666
0.5540701522170748,0.017146392384184878
0.5529722589167767,0.017223717017705233
0.5518787079762689,0.017299341618050277
0.5507894736842105,0.017373234730705178
0.549704530531845,0.017445626339917357
0.5486238532110091,0.017516737079800032
0.5475474166121648,0.017586518192413133
0.5464751958224543,0.017654682418710155
0.5454071661237785,0.017720992306721497
0.5443433029908973,0.01778549509384498
0.5432835820895522,0.017848451168986028
0.5422279792746113,0.017910033486413752
0.5411764705882353,0.017970121948975813
0.5401290322580644,0.01802841407708204
0.5390856406954282,0.01808473232124609
0.5380462724935732,0.018139196784785656
0.537010904425914,0.01819207762489057
0.5359795134443022,0.018243486692787837
0.5349520766773163,0.018293240802118846
0.5339285714285714,0.01834104354527888
0.5329089751750477,0.018386789244930295
0.5318932655654384,0.01843066150952625
0.5308814204185162,0.01847292072701915
0.5298734177215189,0.018513609993691067
0.5288692356285534,0.018552496258504192
0.5278688524590164,0.01858930945423571
0.5268722466960352,0.01862402141612752
0.5258793969849246,0.018656864222486556
0.5248902821316614,0.01868806891290944
0.5239048811013767,0.01871760660827492
0.5229231730168644,0.018745210689300497
0.5219451371571072,0.018770655368876732
0.5209707529558182,0.018793990109216684
0.5199999999999999,0.018815477775782567
0.5190328580285183,0.018835304045394137
0.5180693069306931,0.01885337151656743
0.5171093267449042,0.018869399762537667
0.5161528976572133,0.018883222595796473
0.5152,0.018894962002096678
0.5142506142506142,0.018904892062995136
0.5133047210300429,0.018913140416703375
0.5123623011015911,0.0189195490240719
0.5114233353695784,0.018923843372760492
0.5104878048780487,0.018925926865455626
0.5095556908094948,0.01892598323858585
0.5086269744835965,0.018924277680855056
0.5077016373559733,0.018920871864560124
0.5067796610169492,0.018915559751630562
0.5058610271903323,0.018908092225788094
0.5049457177322074,0.018898447675051357
0.5040337146297411,0.018886857355581342
0.5031249999999999,0.018873559430188716
0.5022195560887822,0.01885854744620575
0.501317365269461,0.018841583687726537
0.500418410041841,0.0188224616960643
0.49952267303102615,0.01880123444564433
0.4986301369863014,0.018778163057883285
0.49774078478002376,0.018753442660677674
0.49685459940652815,0.01872700126305626
0.49597156398104264,0.0186985874163074
0.4950916617386162,0.018668050828927592
0.4942148760330578,0.018635513255002123
0.4933411903358868,0.01860124664462096
0.49247058823529416,0.01856539122382528
0.4916030534351144,0.01852781740781887
0.4907385697538101,0.018488279053754445
0.48987712112346404,0.018446691587819825
0.489018691588785,0.018403235386516
0.4881632653061224,0.018358174431749426
0.48731082654249125,0.018311586877323587
0.48646135967460774,0.018263297534807096
0.48561484918793496,0.01821308345933928
0.4847712796757382,0.0181609299582065
0.4839306358381502,0.018107061680157202
0.4830929024812464,0.01805171692857603
0.48225806451612907,0.01799490937585152
0.48142610695802185,0.017936433180087086
0.4805970149253731,0.017876104267915652
0.4797707736389685,0.017813976961050675
0.4789473684210526,0.017750303500912588
0.4781267846944603,0.017685281834785974
0.47730900798175596,0.017618864058572485
0.4764940239043824,0.017550830719554853
0.4756818181818182,0.017481049147938237
0.474872376630743,0.017409637026626838
0.47406568516421294,0.017336856327932065
0.4732617297908423,0.0172628536049482
0.4724604966139955,0.017187526642799655
0.4716619718309859,0.017110659564138365
0.4708661417322834,0.017032179151585378
0.4700729927007299,0.016952256255684094
0.46928251121076225,0.016871144744218622
0.46849468382764414,0.016788933054828592
0.46770949720670385,0.016705475716341987
0.4669269380925823,0.01662057675432975
0.4661469933184855,0.016534225959852794
0.4653696498054475,0.01644663402667146
0.4645948945615982,0.016358030647051002
0.46382271468144043,0.016268444323187022
0.4630530973451327,0.016177700279831037
0.46228602981778016,0.01608563669131095
0.46152149944873205,0.01599230521357642
0.46075949367088603,0.015897940838856105
0.46,0.015802735582394777
0.4592430060340099,0.015706660613016888
0.45848849945235487,0.015609527121508142
0.45773646801530893,0.015511218300348618
0.4569868995633188,0.015411841945716653
0.45623978201634874,0.015311640806844308
0.45549510337323174,0.015210759242319414
0.4547528517110266,0.015109117848239349
0.45401301518438175,0.01500652937879418
0.4532755820249053,0.014902929170473662
0.4525405405405405,0.014798471814793341
0.45180787911494874,0.014693391826381682
0.45107758620689653,0.014587780165732353
0.45034965034965035,0.014481517075642646
0.4496240601503759,0.014374431534331805
0.4489008042895442,0.014266513930212731
0.44817987152034255,0.014157953399485187
0.4474612506680919,0.01404896172608168
0.4467449306296692,0.01393957490429706
0.44603090037293547,0.013829645273807038
0.44531914893617025,0.013719030490812497
0.4446096654275093,0.013607774574189806
0.44390243902439025,0.013496087100543988
0.44319745897300156,0.013384145167212341
0.4424947145877378,0.01327193237541738
0.4417941952506596,0.013159286910215541
0.44109589041095887,0.013046104720641178
0.4403997895844292,0.012932478265267049
0.4397058823529411,0.01281862295118519
0.43901415836392244,0.012704672630008051
0.43832460732984296,0.012590564802824524
0.4376372190277052,0.012476137383967838
0.4369519832985386,0.012361330750091503
0.4362688900468994,0.012246277345624102
0.4355879292403746,0.012131184278139667
0.43490909090909086,0.01201613724664826
0.43423236514522817,0.01190103676926665
0.4335577421025375,0.011785733294592355
0.43288521199586355,0.011670213940225646
0.4322147651006711,0.011554640226810473
0.43154639175257736,0.011439198350069684
0.43088008234688624,0.011323924764906408
0.4302158273381295,0.011208694135266583
0.42955361723961005,0.011093380373413545
0.4288934426229508,0.010978016037707624
0.42823529411764705,0.010862779474931156
0.42757916241062305,0.01074782581369459
0.426925038245793,0.010633144846332144
0.4262729124236252,0.01051859753353078
0.4256227758007118,0.010404089570700856
0.4249746192893401,0.010289694335574147
0.4243284338570705,0.01017559434788424
0.4236842105263158,0.010061906453566633
0.42304194037392623,0.009948579453207495
0.42240161453077696,0.009835472669509345
0.4217632241813602,0.009722528768428593
0.4211267605633802,0.009609854551822002
0.42049221496735306,0.009497624624878602
0.41985957873620866,0.009385913601904886
0.41922884326489734,0.009274637409928656
0.4186,0.009163664851971343
0.41797304043934097,0.009052977537424576
0.4173479561316052,0.008942706379472061
0.41672473867595816,0.008833007491900252
0.41610337972166994,0.008723912667358082
0.4154838709677419,0.00861531473801775
0.4148662041625371,0.008507101390242815
0.41425037110341417,0.008399292024465429
0.4136363636363636,0.008292031258903453
0.41302417365564875,0.008185448272835256
0.4124137931034483,0.008079534504418756
0.4118052139695032,0.007974170175998288
0.4111984282907662,0.007869268908075554
0.41059342815105443,0.007764883915393458
0.40999020568070516,0.0076611628747227534
0.4093887530562347,0.007558202169110706
0.4087890625,0.007455957960070619
0.4081911262798634,0.00735430821134821
0.40759493670886077,0.007253196877120972
0.4070004861448711,0.007152704780156916
0.4064077669902913,0.007052972652118548
0.4058167716917111,0.006954061066827626
0.4052274927395934,0.006855898018347309
0.4046399226679555,0.006758368678128861
0.40405405405405403,0.006661448995703076
