Wavelength (μm),Power (W)
0.6999999999999998,0.00852155795314173
0.6982485404503752,0.008657760964421576
0.6965058236272876,0.008795487377376246
0.6947717842323651,0.00893404550980576
0.693046357615894,0.009073105166761046
0.691329479768786,0.009213045154075094
0.6896210873146621,0.009354535979268806
0.6879211175020541,0.00949780269432179
0.6862295081967212,0.009642362925983625
0.68454619787408,0.009787527699153436
0.6828711256117453,0.009933129549861862
0.6812042310821805,0.010079691889084707
0.6795454545454543,0.010227851642566491
0.6778947368421052,0.010377653680114753
0.6762520193861066,0.010528479360401579
0.674617244157937,0.010679691587267113
0.6729903536977491,0.010831304214150553
0.6713712910986367,0.010983951836255546
0.6697599999999999,0.01113818725499129
0.6681564245810054,0.011293861456064192
0.66656050955414,0.01145025744329012
0.664972200158856,0.011606838861585905
0.663391442155309,0.011763808289739783
0.6618181818181817,0.011921870005462664
0.6602523659305992,0.012081448029262762
0.6586939417781273,0.012242201162563722
0.657142857142857,0.012403361487920437
0.6555990602975724,0.012564535956090807
0.6540624999999999,0.012726107429586088
0.6525331254871394,0.012888798811270977
0.6510108864696733,0.013052865928617225
0.6494957331264545,0.01321778937076753
0.6479876160990712,0.01338280173791747
0.6464864864864864,0.013547685756773129
0.6449922958397534,0.013712982296192016
0.6435049961568023,0.01387937982097308
0.6420245398773006,0.014046940233418239
0.6405508798775822,0.014214996860186053
0.6390839694656488,0.014382838814873124
0.6376237623762375,0.01455044668253206
0.6361702127659573,0.014718484719940321
0.6347232752084911,0.014887553715434692
0.6332829046898638,0.015057507662116016
0.6318490566037736,0.015227572899894341
0.6304216867469878,0.015397145313401634
0.6290007513148008,0.015566407910504036
0.6275862068965516,0.01573610072816692
0.6261780104712041,0.015906687435206648
0.6247761194029849,0.016077816019070868
0.6233804914370811,0.016248657662102504
0.6219910846953937,0.0164187620345086
0.6206078576723497,0.016588507618105368
0.6192307692307691,0.016758658759763855
0.6178597785977858,0.01692950372560762
0.6164948453608247,0.01710050269394742
0.6151359294636296,0.01727082796886622
0.613782991202346,0.017440216782825153
0.6124359912216532,0.017609217069378767
0.6110948905109488,0.01777855835981944
0.6097596504005826,0.01794832365698253
0.6084302325581394,0.018117815765758015
0.6071065989847715,0.0182862652052845
0.6057887120115774,0.018453618721653933
0.6044765342960288,0.018620557545709047
