0.78, 1.71987
0.766207, 1.72631
0.752414, 1.73265
0.738621, 1.7389
0.724828, 1.74506
0.711034, 1.75113
0.697241, 1.75713
0.683448, 1.76306
0.669655, 1.76894
0.655862, 1.77476
0.642069, 1.78054
0.628276, 1.7863
0.614483, 1.79206
0.60069, 1.79783
0.586897, 1.80364
0.573103, 1.80952
0.55931, 1.81552
0.545517, 1.82169
0.531724, 1.8281
0.517931, 1.83485
0.504138, 1.84207
0.490345, 1.84997
0.476552, 1.85883
0.462759, 1.8691
0.448966, 1.88149
0.435172, 1.89723
0.421379, 1.91843
0.407586, 1.94855
0.393793, 1.98777
0.38, 1.9564



