wavelength (microns),Re_eps,Im_eps
0.443367,0.552619,5.36033
0.443156,0.551797,5.35759
0.442945,0.550976,5.35485
0.4428,0.550409,5.35295
0.442735,0.550156,5.35211
0.442525,0.549338,5.34937
0.442315,0.54852,5.34664
0.442105,0.547704,5.3439
0.441896,0.546889,5.34117
0.441686,0.546076,5.33844
0.441477,0.545263,5.33571
0.441268,0.544452,5.33299
0.44106,0.543641,5.33027
0.440851,0.542832,5.32755
0.440643,0.542025,5.32483
0.440435,0.541218,5.32211
0.440227,0.540413,5.3194
0.440019,0.539608,5.31668
0.439811,0.538805,5.31397
0.439604,0.538003,5.31126
0.439397,0.537203,5.30856
0.43919,0.536403,5.30585
0.438983,0.535605,5.30315
0.438776,0.534807,5.30045
0.43857,0.534011,5.29775
0.438364,0.533216,5.29505
0.438158,0.532423,5.29236
0.437952,0.53163,5.28967
0.437746,0.530839,5.28698
0.437541,0.530049,5.28429
0.437336,0.529259,5.2816
0.437131,0.528472,5.27892
0.436926,0.527685,5.27624
0.436721,0.526899,5.27356
0.436517,0.526115,5.27088
0.436313,0.525331,5.2682
0.436109,0.524549,5.26553
0.435905,0.523768,5.26286
0.435701,0.522988,5.26019
0.435497,0.52221,5.25752
0.435294,0.521432,5.25485
0.435091,0.520656,5.25219
0.434888,0.51988,5.24953
0.434685,0.519106,5.24687
0.434483,0.518333,5.24421
0.43428,0.517561,5.24155
0.434078,0.51679,5.2389
0.433876,0.516021,5.23625
0.433674,0.515252,5.2336
0.433473,0.514485,5.23095
0.433271,0.513718,5.2283
0.43307,0.512953,5.22566
0.432869,0.512189,5.22302
0.432668,0.511426,5.22038
0.432468,0.510664,5.21774
0.432267,0.509904,5.2151
0.432067,0.509144,5.21247
0.431867,0.508386,5.20983
0.431667,0.507628,5.2072
0.431467,0.506872,5.20458
0.431267,0.506117,5.20195
0.431068,0.505363,5.19932
0.430869,0.50461,5.1967
0.43067,0.503858,5.19408
0.430471,0.503107,5.19146
0.430272,0.502358,5.18885
0.430074,0.501609,5.18623
0.429876,0.500862,5.18362
0.429677,0.500115,5.18101
0.42948,0.49937,5.1784
0.429282,0.498626,5.17579
0.429084,0.497883,5.17319
0.428887,0.497141,5.17059
0.42869,0.4964,5.16798
0.428493,0.49566,5.16539
0.428296,0.494921,5.16279
0.428099,0.494184,5.16019
0.427903,0.493447,5.1576
0.427706,0.492712,5.15501
0.42751,0.491977,5.15242
0.4275,0.491939,5.15228
0.427314,0.491244,5.14983
0.427119,0.490511,5.14725
0.426923,0.48978,5.14466
0.426728,0.48905,5.14208
0.426532,0.488321,5.1395
0.426337,0.487593,5.13692
0.426143,0.486866,5.13435
0.425948,0.48614,5.13177
0.425753,0.485415,5.1292
0.425559,0.484691,5.12663
0.425365,0.483969,5.12406
0.425171,0.483247,5.1215
0.424977,0.482526,5.11893
0.424784,0.481807,5.11637
0.42459,0.481088,5.11381
0.424397,0.480371,5.11125
0.424204,0.479654,5.10869
0.424011,0.478939,5.10614
0.423818,0.478225,5.10359
0.423626,0.477511,5.10103
0.423433,0.476799,5.09849
0.423241,0.476088,5.09594
0.423049,0.475378,5.09339
0.422857,0.474669,5.09085
0.422665,0.47396,5.08831
0.422474,0.473253,5.08577
0.422283,0.472547,5.08323
0.422091,0.471842,5.08069
0.4219,0.471138,5.07816
0.42171,0.470435,5.07563
0.421519,0.469733,5.0731
0.421329,0.469032,5.07057
0.421138,0.468333,5.06804
0.420948,0.467634,5.06552
0.420758,0.466936,5.06299
0.420568,0.466239,5.06047
0.420379,0.465543,5.05795
0.420189,0.464848,5.05544
