wavelength (microns),Re_eps,Im_eps
0.613421,1.79252,0.00327812
0.613018,1.79269,0.00328504
0.612615,1.79286,0.00329199
0.612213,1.79302,0.00329895
0.611811,1.79319,0.00330594
0.61141,1.79336,0.00331295
0.611009,1.79353,0.00331998
0.610609,1.79369,0.00332703
0.610209,1.79386,0.0033341
0.60981,1.79403,0.0033412
0.609412,1.79419,0.00334831
0.609014,1.79436,0.00335545
0.608616,1.79453,0.00336261
0.608219,1.79469,0.00336979
0.607823,1.79486,0.003377
0.607427,1.79503,0.00338423
0.607031,1.79519,0.00339148
0.606636,1.79536,0.00339875
0.606242,1.79552,0.00340604
0.605848,1.79569,0.00341336
0.605455,1.79585,0.0034207
0.605062,1.79601,0.00342806
0.604669,1.79618,0.00343545
0.604277,1.79634,0.00344286
0.603886,1.79651,0.00345029
0.603495,1.79667,0.00345774
0.603105,1.79683,0.00346522
0.602715,1.797,0.00347272
0.602326,1.79716,0.00348025
0.601937,1.79732,0.0034878
0.601548,1.79749,0.00349537
0.601161,1.79765,0.00350296
0.600773,1.79781,0.00351058
0.60069,1.79785,0.00351222
0.600386,1.79797,0.00351823
0.6,1.79814,0.00352589
0.599614,1.7983,0.00353359
0.599229,1.79846,0.0035413
0.598844,1.79862,0.00354904
0.59846,1.79878,0.00355681
0.598076,1.79894,0.0035646
0.597692,1.79911,0.00357241
0.597309,1.79927,0.00358025
0.596927,1.79943,0.00358811
0.596545,1.79959,0.003596
0.596164,1.79975,0.00360392
0.595783,1.79991,0.00361185
0.595402,1.80007,0.00361982
0.595022,1.80023,0.00362781
0.594643,1.80039,0.00363582
0.594264,1.80055,0.00364386
0.593885,1.80071,0.00365193
0.593507,1.80087,0.00366002
0.59313,1.80102,0.00366814
0.592753,1.80118,0.00367628
0.592376,1.80134,0.00368445
0.592,1.8015,0.00369264
0.591624,1.80166,0.00370087
0.591249,1.80182,0.00370911
0.590875,1.80198,0.00371739
0.5905,1.80213,0.00372569
0.590127,1.80229,0.00373402
0.589753,1.80245,0.00374237
0.589381,1.80261,0.00375075
0.589008,1.80276,0.00375916
0.588636,1.80292,0.0037676
0.588265,1.80308,0.00377606
0.587894,1.80324,0.00378455
0.587524,1.80339,0.00379307
0.587154,1.80355,0.00380162
0.586897,1.80366,0.00380757
0.586784,1.8037,0.00381019
0.586415,1.80386,0.00381879
0.586047,1.80402,0.00382742
0.585678,1.80417,0.00383608
0.585311,1.80433,0.00384476
0.584944,1.80448,0.00385348
0.584577,1.80464,0.00386222
0.584211,1.8048,0.00387099
0.583845,1.80495,0.00387979
0.583479,1.80511,0.00388862
0.583114,1.80526,0.00389748
0.58275,1.80542,0.00390636
0.582386,1.80557,0.00391528
0.582022,1.80573,0.00392422
0.581659,1.80588,0.0039332
0.581297,1.80603,0.0039422
0.580935,1.80619,0.00395123
0.580573,1.80634,0.0039603
0.580212,1.8065,0.00396939
0.579851,1.80665,0.00397851
0.57949,1.8068,0.00398767
0.57913,1.80696,0.00399685
0.578771,1.80711,0.00400607
0.578412,1.80726,0.00401531
0.578053,1.80742,0.00402459
0.577695,1.80757,0.00403389
0.577337,1.80772,0.00404323
0.57698,1.80788,0.0040526
0.576623,1.80803,0.004062
0.576267,1.80818,0.00407143
0.575911,1.80833,0.0040809
0.575556,1.80849,0.00409039
0.5752,1.80864,0.00409992
0.574846,1.80879,0.00410948
0.574492,1.80894,0.00411907
0.574138,1.80909,0.00412869
0.573785,1.80925,0.00413834
0.573432,1.8094,0.00414803
0.573103,1.80954,0.0041571
0.573079,1.80955,0.00415775
0.572727,1.8097,0.00416751
0.572376,1.80985,0.00417729
0.572025,1.81,0.00418711
0.571674,1.81015,0.00419696
0.571324,1.81031,0.00420685
0.570974,1.81046,0.00421677
0.570624,1.81061,0.00422672
0.570275,1.81076,0.00423671
0.569927,1.81091,0.00424673
0.569578,1.81106,0.00425679
0.569231,1.81121,0.00426688
0.568883,1.81136,0.004277
0.568537,1.81151,0.00428716
0.56819,1.81166,0.00429735
0.567844,1.81181,0.00430758
0.567498,1.81196,0.00431784
0.567153,1.81211,0.00432814
0.566809,1.81226,0.00433848
0.566464,1.81241,0.00434885
0.56612,1.81256,0.00435925
0.565777,1.81271,0.00436969
0.565434,1.81286,0.00438017
0.565091,1.81301,0.00439069
0.564749,1.81315,0.00440124
0.564407,1.8133,0.00441182
0.564065,1.81345,0.00442245
0.563724,1.8136,0.00443311
0.563384,1.81375,0.0044438
0.563043,1.8139,0.00445454
0.562704,1.81405,0.00446531
0.562364,1.8142,0.00447612
0.562025,1.81434,0.00448697
0.561687,1.81449,0.00449785
0.561349,1.81464,0.00450878
0.561011,1.81479,0.00451974
0.560673,1.81494,0.00453074
0.560337,1.81508,0.00454178
0.56,1.81523,0.00455286
0.559664,1.81538,0.00456397
0.559328,1.81553,0.00457513
0.55931,1.81554,0.00457573
0.558993,1.81568,0.00458632
0.558658,1.81582,0.00459756
0.558323,1.81597,0.00460883
0.557989,1.81612,0.00462015
0.557656,1.81626,0.0046315
0.557322,1.81641,0.0046429
0.556989,1.81656,0.00465433
0.556657,1.81671,0.00466581
0.556325,1.81685,0.00467733
0.555993,1.817,0.00468888
0.555662,1.81715,0.00470048
0.555331,1.81729,0.00471212
0.555,1.81744,0.00472381
0.55467,1.81759,0.00473553
0.55434,1.81773,0.0047473
0.554011,1.81788,0.0047591
0.553682,1.81803,0.00477096
0.553353,1.81817,0.00478285
0.553025,1.81832,0.00479479
0.552697,1.81847,0.00480677
0.55237,1.81861,0.00481879
0.552043,1.81876,0.00483085
0.551716,1.8189,0.00484296
0.55139,1.81905,0.00485512
0.551064,1.8192,0.00486732
0.550738,1.81934,0.00487956
0.550413,1.81949,0.00489185
0.550088,1.81963,0.00490418
0.549764,1.81978,0.00491655
0.54944,1.81993,0.00492898
0.549117,1.82007,0.00494144
0.548793,1.82022,0.00495396
0.548471,1.82036,0.00496651
0.548148,1.82051,0.00497912
0.547826,1.82065,0.00499177
0.547504,1.8208,0.00500447
0.547183,1.82094,0.00501721
0.546862,1.82109,0.00503
0.546542,1.82123,0.00504284
0.546221,1.82138,0.00505573
0.545902,1.82152,0.00506866
0.545582,1.82167,0.00508164
0.545517,1.8217,0.0050843
0.545263,1.82182,0.00509467
0.544944,1.82196,0.00510775
0.544626,1.82211,0.00512088
0.544308,1.82225,0.00513405
0.543991,1.8224,0.00514728
0.543673,1.82254,0.00516055
0.543357,1.82268,0.00517387
0.54304,1.82283,0.00518725
0.542724,1.82297,0.00520067
0.542408,1.82312,0.00521415
0.542093,1.82326,0.00522767
0.541778,1.82341,0.00524124
0.541463,1.82355,0.00525487
0.541149,1.8237,0.00526855
0.540835,1.82384,0.00528228
0.540522,1.82399,0.00529606
0.540209,1.82413,0.00530989
0.539896,1.82428,0.00532378
0.539583,1.82442,0.00533772
0.539271,1.82457,0.00535171
0.53896,1.82471,0.00536575
0.538648,1.82485,0.00537985
0.538337,1.825,0.005394
0.538027,1.82514,0.00540821
0.537716,1.82529,0.00542247
0.537406,1.82543,0.00543678
0.537097,1.82558,0.00545115
0.536788,1.82572,0.00546558
0.536479,1.82586,0.00548006
0.53617,1.82601,0.00549459
0.535862,1.82615,0.00550918
0.535554,1.8263,0.00552383
0.535247,1.82644,0.00553854
0.53494,1.82659,0.0055533
0.534633,1.82673,0.00556812
0.534327,1.82687,0.00558299
0.534021,1.82702,0.00559792
0.533715,1.82716,0.00561292
0.53341,1.82731,0.00562797
0.533105,1.82745,0.00564307
0.5328,1.82759,0.00565824
0.532496,1.82774,0.00567347
0.532192,1.82788,0.00568875
0.531888,1.82803,0.0057041
0.531724,1.8281,0.00571243
0.531585,1.82817,0.00571951
0.531282,1.82832,0.00573497
0.530979,1.82846,0.0057505
0.530677,1.8286,0.00576609
0.530375,1.82875,0.00578174
0.530074,1.82889,0.00579745
0.529773,1.82904,0.00581322
0.529472,1.82918,0.00582906
0.529171,1.82932,0.00584496
0.528871,1.82947,0.00586092
0.528571,1.82961,0.00587695
0.528272,1.82976,0.00589304
0.527973,1.8299,0.00590919
0.527674,1.83004,0.00592541
0.527376,1.83019,0.00594169
0.527077,1.83033,0.00595804
0.52678,1.83048,0.00597445
0.526482,1.83062,0.00599093
0.526185,1.83077,0.00600747
0.525888,1.83091,0.00602408
0.525592,1.83105,0.00604076
0.525296,1.8312,0.00605751
0.525,1.83134,0.00607432
0.524705,1.83149,0.0060912
0.524409,1.83163,0.00610815
0.524115,1.83178,0.00612517
0.52382,1.83192,0.00614226
0.523526,1.83206,0.00615941
0.523232,1.83221,0.00617664
0.522939,1.83235,0.00619394
0.522646,1.8325,0.0062113
0.522353,1.83264,0.00622874
0.52206,1.83279,0.00624625
0.521768,1.83293,0.00626383
0.521477,1.83308,0.00628148
0.521185,1.83322,0.00629921
0.520894,1.83337,0.00631701
0.520603,1.83351,0.00633488
0.520313,1.83366,0.00635283
0.520022,1.8338,0.00637085
0.519732,1.83394,0.00638894
0.519443,1.83409,0.00640711
0.519154,1.83423,0.00642535
0.518865,1.83438,0.00644367
0.518576,1.83452,0.00646207
0.518288,1.83467,0.00648054
0.518,1.83481,0.00649909
0.517931,1.83485,0.00650355
0.517712,1.83496,0.00651772
0.517425,1.8351,0.00653643
0.517138,1.83525,0.00655521
0.516851,1.8354,0.00657407
0.516565,1.83554,0.00659301
0.516279,1.83569,0.00661204
0.515993,1.83583,0.00663114
0.515708,1.83598,0.00665032
0.515423,1.83612,0.00666958
0.515138,1.83627,0.00668893
0.514854,1.83641,0.00670835
0.51457,1.83656,0.00672786
0.514286,1.8367,0.00674745
0.514002,1.83685,0.00676713
0.513719,1.837,0.00678689
0.513436,1.83714,0.00680673
0.513154,1.83729,0.00682666
0.512871,1.83743,0.00684667
