4.008630000000000249e-01,-2.284936241159099879e+01,3.799320586879999961e+00
4.017299999999999760e-01,-2.295945097169899896e+01,3.837406822619999769e+00
4.026009999999999867e-01,-2.307016453524400035e+01,3.875867992079999880e+00
4.034760000000000013e-01,-2.318150392166400309e+01,3.914725626760000576e+00
4.043539999999999912e-01,-2.329357004501099482e+01,3.953970872379999779e+00
4.052359999999999851e-01,-2.340626731749900102e+01,3.993617335899999787e+00
4.061219999999999830e-01,-2.351959899345100169e+01,4.033657662179999548e+00
4.070119999999999849e-01,-2.363356668870400412e+01,4.074103928760000493e+00
4.079059999999999908e-01,-2.374827066855599611e+01,4.114966949839999444e+00
4.088040000000000007e-01,-2.386361688075600185e+01,4.156231045360000209e+00
4.097060000000000146e-01,-2.397970439999999925e+01,4.197926769800000457e+00
4.106119999999999770e-01,-2.409643870353899686e+01,4.240038365059999315e+00
4.115210000000000257e-01,-2.421392018982400174e+01,4.282586828639999510e+00
4.124349999999999961e-01,-2.433205388096400057e+01,4.325556250400000025e+00
4.133530000000000260e-01,-2.445084050103099926e+01,4.368968959680000097e+00
4.142750000000000044e-01,-2.457038380699099633e+01,4.412816547839999437e+00
4.152009999999999867e-01,-2.469058547036399531e+01,4.457112731999999689e+00
4.161309999999999731e-01,-2.481164891291900432e+01,4.501868167560000522e+00
4.170659999999999923e-01,-2.493327638129899881e+01,4.547068675259999360e+00
4.180050000000000154e-01,-2.505567157613100093e+01,4.592724954620000410e+00
4.189470000000000138e-01,-2.517883591459100145e+01,4.638859985519999896e+00
4.198939999999999895e-01,-2.530277355257599936e+01,4.685466654719999902e+00
4.208459999999999979e-01,-2.542738646703600125e+01,4.732538546559999837e+00
4.218020000000000103e-01,-2.555277776342400031e+01,4.780097963800000294e+00
4.227620000000000267e-01,-2.567884890854399771e+01,4.828138454560000348e+00
4.237259999999999915e-01,-2.580580649944399596e+01,4.876681970159999047e+00
4.246949999999999892e-01,-2.593344997551599818e+01,4.925712531200000299e+00
4.256679999999999908e-01,-2.606188344659899769e+01,4.975252959839999711e+00
4.266460000000000252e-01,-2.619111116758399405e+01,5.025296146919999707e+00
4.276289999999999814e-01,-2.632103238399999867e+01,5.075845663199999969e+00
4.286150000000000237e-01,-2.645175295335899790e+01,5.126914413999999809e+00
4.296070000000000166e-01,-2.658337978359899978e+01,5.178515615840000308e+00
4.306030000000000135e-01,-2.671570824397500132e+01,5.230642972000000057e+00
4.316030000000000144e-01,-2.684884497957899541e+01,5.283309735859999634e+00
4.326090000000000213e-01,-2.698279432810000245e+01,5.336508816000000266e+00
